event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Medrano,Adam Bazaldua,B. Adam McGough,Cara Mendelsohn,Carolyn King Arnold,Casey Thomas II,Chad West,David Blewett,Eric Johnson,Jaime Resendez,Jennifer S.  Gates,Lee M. Kleinman,Omar Narvaez,Paula Blackmon,Tennell Atkins
1639,2020-01-08,3:00 PM,City Council,bit.ly/cityofdallastv,34332,1.,17,"Approval of Minutes of the December 11, 2019 City Council Meeting",19-2041,VOTING AGENDA,Approved,4931,"Approval of Minutes of the December 11, 2019 City Council Meeting",2019-12-09,20-0102; APPROVED,N/A,City Manager's Office,1,Socrata Roll Call,,,,,0,1,AGENDA,APPROVED,http://cityofdallas.legistar1.com/cityofdallas/meetings/2020/1/1639_A_City_Council_20-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/010820Min.pdf,https://dallastx.new.swagit.com/videos/201921,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1639,2020-01-08,3:00 PM,City Council,bit.ly/cityofdallastv,34334,2.,20,"Authorize a contract for the construction of the Dallas Love Field Garages A and B Fire Suppression Systems Project - Holt Construction Corporation, only bidder - Not to exceed $1,418,840.47 - Financing: Aviation Fund",19-1885,CONSENT AGENDA,Approved,4775,"Authorize a contract for the construction of the Dallas Love Field Garages A and B Fire Suppression Systems Project - Holt Construction Corporation, only bidder - Not to exceed $1,418,840.47 - Financing: Aviation Fund",2019-11-12,20-0104; APPROVED,Department of Aviation (AVI),Department of Aviation,1,Socrata Roll Call,,,,,0,2,AGENDA,APPROVED,http://cityofdallas.legistar1.com/cityofdallas/meetings/2020/1/1639_A_City_Council_20-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/010820Min.pdf,https://dallastx.new.swagit.com/videos/201921,https://cityofdallas.legistar1.com/cityofdallas/attachments/4e9775ec-626c-49f4-b098-d8be6e123abd.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/2e0c23bc-024b-4106-95d5-3259ad08add1.doc,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1639,2020-01-08,3:00 PM,City Council,bit.ly/cityofdallastv,34339,3.,22,"Authorize a professional services contract with The Kercher Group, Inc. to provide Pavement Management Consultant Services including pavement modeling evaluation, evaluation and review of current practices, quality management review of pavement condition data collection, and review of sidewalk and alley management practices - Not to exceed $232,431.58 - Financing: General Fund",19-1924,CONSENT AGENDA,Approved,4814,"Authorize a professional services contract with The Kercher Group, Inc. to provide Pavement Management Consultant Services including pavement modeling evaluation, evaluation and review of current practices, quality management review of pavement condition data collection, and review of sidewalk and alley management practices - Not to exceed $232,431.58 - Financing: General Fund",2019-11-20,20-0105; APPROVED,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,3,AGENDA,APPROVED,http://cityofdallas.legistar1.com/cityofdallas/meetings/2020/1/1639_A_City_Council_20-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/010820Min.pdf,https://dallastx.new.swagit.com/videos/201921,https://cityofdallas.legistar1.com/cityofdallas/attachments/67f5fdbc-6782-49d4-ae92-13194dfbe1ff.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/804e8c9c-b38c-4e81-8d7b-caed5c024f66.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1639,2020-01-08,3:00 PM,City Council,bit.ly/cityofdallastv,34336,4.,23,"Authorize a construction contract for the street reconstruction of Highland Road from Ferguson Road to Primrose Drive - Tiseo Paving Company, lowest responsible bidder of three - Not to exceed $3,996,741.65 - Financing: Street and Transportation Improvements Fund (2012 Bond Funds) ($1,410,077.05), Capital Projects Reimbursement Fund ($733,357.00), Street and Alley Improvement Fund ($500,000.00), Water Utilities Capital Improvement Funds ($1,314,772.60), and Water Utilities Capital Construction Funds ($38,535.00)",19-1601,CONSENT AGENDA,Approved,4491,"Authorize a construction contract for the street reconstruction of Highland Road from Ferguson Road to Primrose Drive - Tiseo Paving Company, lowest responsible bidder of three - Not to exceed $3,996,741.65 - Financing: Street and Transportation Improvements Fund (2012 Bond Funds) ($1,410,077.05), Capital Projects Reimbursement Fund ($733,357.00), Street and Alley Improvement Fund ($500,000.00), Water Utilities Capital Improvement Funds ($1,314,772.60), and Water Utilities Capital Construction Funds ($38,535.00)",2019-10-09,20-0106; APPROVED AS AN INDIVIDUAL ITEM,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,4,AGENDA,APPROVED,http://cityofdallas.legistar1.com/cityofdallas/meetings/2020/1/1639_A_City_Council_20-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/010820Min.pdf,https://dallastx.new.swagit.com/videos/201921,https://cityofdallas.legistar1.com/cityofdallas/attachments/acba0147-0205-4fc7-bd01-c0005869611d.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/bdc501d8-4a02-4cc0-89c0-a71af34df256.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1639,2020-01-08,3:00 PM,City Council,bit.ly/cityofdallastv,34340,5.,24,"Authorize a construction contract for the new roofing restoration project at Sullivan House at Dallas Heritage Village located at 1515 South Harwood Street - Phoenix I Restoration and Construction, Ltd., only proposer - Not to exceed $205,000.00 - Financing:  Cultural Arts (F) Fund (2017 Bond Funds)",19-1979,CONSENT AGENDA,Approved,4869,"Authorize a construction contract for the new roofing restoration project at Sullivan House at Dallas Heritage Village located at 1515 South Harwood Street - Phoenix I Restoration and Construction, Ltd., only proposer - Not to exceed $205,000.00 - Financing:  Cultural Arts (F) Fund (2017 Bond Funds)",2019-12-03,20-0107; APPROVED,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,5,AGENDA,APPROVED,http://cityofdallas.legistar1.com/cityofdallas/meetings/2020/1/1639_A_City_Council_20-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/010820Min.pdf,https://dallastx.new.swagit.com/videos/201921,https://cityofdallas.legistar1.com/cityofdallas/attachments/782a70d8-39b7-426d-93e0-0d82c0eaff20.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/3696e4a1-1682-4ba2-8193-4a1ccf684e6d.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1639,2020-01-08,3:00 PM,City Council,bit.ly/cityofdallastv,34338,6.,25,"Authorize an increase to the construction services contract with Pavecon Public Works, LP for additional work associated with the construction of water and wastewater main improvements for Wheatland Road Phase 1B from 1,745 feet east of the Dallas city limit to the city limit line - Not to exceed $118,866.36, from $3,894,458.38 to $4,013,324.74 - Financing:  Water Utilities Capital Improvement Funds ($118,399.96) and Water Construction Fund ($466.40)",19-1758,CONSENT AGENDA,Approved,4648,"Authorize an increase to the construction services contract with Pavecon Public Works, LP for additional work associated with the construction of water and wastewater main improvements for Wheatland Road Phase 1B from 1,745 feet east of the Dallas city limit to the city limit line - Not to exceed $118,866.36, from $3,894,458.38 to $4,013,324.74 - Financing:  Water Utilities Capital Improvement Funds ($118,399.96) and Water Construction Fund ($466.40)",2019-10-29,20-0108; APPROVED,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,6,AGENDA,APPROVED,http://cityofdallas.legistar1.com/cityofdallas/meetings/2020/1/1639_A_City_Council_20-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/010820Min.pdf,https://dallastx.new.swagit.com/videos/201921,https://cityofdallas.legistar1.com/cityofdallas/attachments/5de01849-97f3-4745-898b-0af984860638.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/9c468d0e-be67-4c10-a397-965058d05b32.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1639,2020-01-08,3:00 PM,City Council,bit.ly/cityofdallastv,34337,7.,26,"Authorize Supplemental Agreement No. 5 to the professional services contract with WSP USA, Inc., formerly known as Parsons Brinkerhoff, Inc., for additional engineering design of retaining walls required to prevent encroachment into adjacent properties and design modifications to mitigate high soil sulphates along Chalk Hill Road from Interstate Highway 30 (IH-30) westbound frontage road to Singleton Boulevard and the revision of the soil nail wall plan due to a gas main conflict along Chalk Hill Road from Davis Street to 800 feet south of IH-30 - Not to exceed $125,446.48, from $1,430,649.28 to $1,556,095.76 - Financing: Street and Transportation Improvements Fund (2006 Bond Funds)",19-1712,CONSENT AGENDA,Approved,4602,"Authorize Supplemental Agreement No. 5 to the professional services contract with WSP USA, Inc., formerly known as Parsons Brinkerhoff, Inc., for additional engineering design of retaining walls required to prevent encroachment into adjacent properties and design modifications to mitigate high soil sulphates along Chalk Hill Road from Interstate Highway 30 (IH-30) westbound frontage road to Singleton Boulevard and the revision of the soil nail wall plan due to a gas main conflict along Chalk Hill Road from Davis Street to 800 feet south of IH-30 - Not to exceed $125,446.48, from $1,430,649.28 to $1,556,095.76 - Financing: Street and Transportation Improvements Fund (2006 Bond Funds)",2019-10-23,20-0109; APPROVED,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,7,AGENDA,APPROVED,http://cityofdallas.legistar1.com/cityofdallas/meetings/2020/1/1639_A_City_Council_20-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/010820Min.pdf,https://dallastx.new.swagit.com/videos/201921,https://cityofdallas.legistar1.com/cityofdallas/attachments/46a0c7ac-b02e-4612-b667-14a6ee11cfc1.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/9e765186-48b6-4b95-9d47-8128020cba88.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1639,2020-01-08,3:00 PM,City Council,bit.ly/cityofdallastv,34346,8.,28,"Authorize acquisition from Charles T. Simmons and Nan Simmons, of approximately 11,736 square feet of land improved with a manufactured dwelling located in Van Zandt County for the Lake Tawakoni 144-inch Transmission Pipeline Project - Not to exceed $38,866.00 ($35,866.00, plus closing costs and title expenses not to exceed $3,000.00) - Financing: Water Construction Fund",19-1564,CONSENT AGENDA,Approved,4454,"Authorize acquisition from Charles T. Simmons and Nan Simmons, of approximately 11,736 square feet of land improved with a manufactured dwelling located in Van Zandt County for the Lake Tawakoni 144-inch Transmission Pipeline Project - Not to exceed $38,866.00 ($35,866.00, plus closing costs and title expenses not to exceed $3,000.00) - Financing: Water Construction Fund",2019-10-02,20-0110; APPROVED,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,8,AGENDA,APPROVED,http://cityofdallas.legistar1.com/cityofdallas/meetings/2020/1/1639_A_City_Council_20-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/010820Min.pdf,https://dallastx.new.swagit.com/videos/201921,https://cityofdallas.legistar1.com/cityofdallas/attachments/871ecd5a-f4d1-4a70-ad6e-326139b3152e.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/2152d72f-fdbc-4f24-96c7-bf37d996692c.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/0bc92d25-cfe7-461e-a247-b24a8ebafa64.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/6bb527ae-bdfd-4c83-a928-8048a5a22b5c.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1639,2020-01-08,3:00 PM,City Council,bit.ly/cityofdallastv,34348,9.,29,"Authorize acquisition from Garland W. Martin, of approximately 46,187 square feet of land improved with a single-family dwelling located in Hunt County for the Lake Tawakoni 144-inch Transmission Pipeline Project - Not to exceed $121,442.00 ($118,442.00, plus closing costs and title expenses not to exceed $3,000.00) - Financing: Water Construction Fund",19-1716,CONSENT AGENDA,Approved,4606,"Authorize acquisition from Garland W. Martin, of approximately 46,187 square feet of land improved with a single-family dwelling located in Hunt County for the Lake Tawakoni 144-inch Transmission Pipeline Project - Not to exceed $121,442.00 ($118,442.00, plus closing costs and title expenses not to exceed $3,000.00) - Financing: Water Construction Fund",2019-10-24,20-0111; APPROVED,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,9,AGENDA,APPROVED,http://cityofdallas.legistar1.com/cityofdallas/meetings/2020/1/1639_A_City_Council_20-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/010820Min.pdf,https://dallastx.new.swagit.com/videos/201921,https://cityofdallas.legistar1.com/cityofdallas/attachments/53d6666c-b1ff-479a-979b-a63c675d98eb.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/40356f1e-6497-4820-b8d2-6884c448abf9.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/93adf645-efc5-4ad9-b059-af3e0df2a926.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/1e5eb5e1-63e0-4099-b2c1-3d47adf14fb3.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1639,2020-01-08,3:00 PM,City Council,bit.ly/cityofdallastv,34353,10.,30,"Authorize (1) the quitclaim of 11 properties acquired by the taxing authorities from the Tax Foreclosure Sheriff's Sale that will be sold to the highest qualified bidders; and (2) the execution of release of liens for any non-tax liens that may have been filed by the City and were included in the foreclosure judgment (list attached to the Agenda Information Sheet) - Estimated Revenue: $194,000.00 (see Fiscal Information)",19-1858,CONSENT AGENDA,Approved,4748,"Authorize (1) the quitclaim of 11 properties acquired by the taxing authorities from the Tax Foreclosure Sheriff's Sale that will be sold to the highest qualified bidders; and (2) the execution of release of liens for any non-tax liens that may have been filed by the City and were included in the foreclosure judgment (list attached to the Agenda Information Sheet) - Estimated Revenue: $194,000.00 (see Fiscal Information)",2019-11-07,20-0112; APPROVED,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,10,AGENDA,APPROVED,http://cityofdallas.legistar1.com/cityofdallas/meetings/2020/1/1639_A_City_Council_20-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/010820Min.pdf,https://dallastx.new.swagit.com/videos/201921,https://cityofdallas.legistar1.com/cityofdallas/attachments/d2b4e80b-fb45-4f4b-adda-8422467a9719.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/476f06df-eecf-46aa-abcb-5926ec471320.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/6c5b6c29-7dd4-4424-9470-bd9d611b635e.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/f9fc5b81-54f3-4f2a-8c2a-b9fe4d430b51.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
