event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Bazaldua,Cara Mendelsohn,Carolyn King Arnold,Chad West,Eric Johnson,Gay Donnell Willis,Jaime Resendez,Jaynie Shultz,Jesse Moreno,Kathy Stewart,Omar Narvaez,Paul Ridley,Paula Blackmon,Tennell  Atkins,Zarin Gracey
3778,2025-01-08,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",88120,,1,"AGENDA 
CITY COUNCIL MEETING
WEDNESDAY, JANUARY 8, 2025
ORDER OF BUSINESS



",,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/1/3778_A_City_Council_25-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/010825Min.pdf,https://dallastx.new.swagit.com/videos/325262,,,,,,,,,,,,,,,,
3778,2025-01-08,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",88121,,2,"The City Council meeting will be held by videoconference and in the Council Chambers, 6th Floor at City Hall.    Individuals who wish to speak in accordance with the City Council Rules of Procedure must sign up with the City Secretary’s Office.  

The public may attend the meeting virtually; however, City Hall is available for those wishing to attend the meeting in person. 

The following videoconference link is available to the public to listen to the meeting and Office of Communications & Customer Experience/311 will also stream the City Council meeting on Spectrum Cable Channel 16 and bit.ly/cityofdallastv: 
https://dallascityhall.webex.com/dallascityhall/j.php?MTID=m9c94fff4505deaa5bcdc13bd0fbd45d1",,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/1/3778_A_City_Council_25-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/010825Min.pdf,https://dallastx.new.swagit.com/videos/325262,,,,,,,,,,,,,,,,
3778,2025-01-08,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",88122,,3,Public hearings will not be heard before 1:00 p.m.,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/1/3778_A_City_Council_25-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/010825Min.pdf,https://dallastx.new.swagit.com/videos/325262,,,,,,,,,,,,,,,,
3778,2025-01-08,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",88123,,4,INVOCATION AND PLEDGE OF ALLEGIANCE,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/1/3778_A_City_Council_25-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/010825Min.pdf,https://dallastx.new.swagit.com/videos/325262,,,,,,,,,,,,,,,,
3778,2025-01-08,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",88124,,5,OPEN MICROPHONE,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/1/3778_A_City_Council_25-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/010825Min.pdf,https://dallastx.new.swagit.com/videos/325262,,,,,,,,,,,,,,,,
3778,2025-01-08,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",88125,,6,MINUTES,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/1/3778_A_City_Council_25-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/010825Min.pdf,https://dallastx.new.swagit.com/videos/325262,,,,,,,,,,,,,,,,
3778,2025-01-08,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",88126,,7,CONSENT AGENDA,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/1/3778_A_City_Council_25-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/010825Min.pdf,https://dallastx.new.swagit.com/videos/325262,,,,,,,,,,,,,,,,
3778,2025-01-08,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",88753,,8,DELETIONS,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/1/3778_A_City_Council_25-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/010825Min.pdf,https://dallastx.new.swagit.com/videos/325262,,,,,,,,,,,,,,,,
3778,2025-01-08,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",88995,,9,ITEMS FOR INDIVIDUAL CONSIDERATION,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/1/3778_A_City_Council_25-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/010825Min.pdf,https://dallastx.new.swagit.com/videos/325262,,,,,,,,,,,,,,,,
3778,2025-01-08,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",88748,,10,ADDITIONS,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/1/3778_A_City_Council_25-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/010825Min.pdf,https://dallastx.new.swagit.com/videos/325262,,,,,,,,,,,,,,,,
3778,2025-01-08,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",88130,,11,ZONING,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/1/3778_A_City_Council_25-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/010825Min.pdf,https://dallastx.new.swagit.com/videos/325262,,,,,,,,,,,,,,,,
3778,2025-01-08,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",88678,,12,PUBLIC HEARINGS AND RELATED ACTIONS,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/1/3778_A_City_Council_25-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/010825Min.pdf,https://dallastx.new.swagit.com/videos/325262,,,,,,,,,,,,,,,,
3778,2025-01-08,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",88132,,13,"




NOTE: A revised order of business may be posted prior to the date of the council meeting if necessary.",,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/1/3778_A_City_Council_25-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/010825Min.pdf,https://dallastx.new.swagit.com/videos/325262,,,,,,,,,,,,,,,,
3778,2025-01-08,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",88133,,14,Page Break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/1/3778_A_City_Council_25-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/010825Min.pdf,https://dallastx.new.swagit.com/videos/325262,,,,,,,,,,,,,,,,
3778,2025-01-08,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",88134,,15,Invocation and Pledge of Allegiance ,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/1/3778_A_City_Council_25-01-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/010825Min.pdf,https://dallastx.new.swagit.com/videos/325262,,,,,,,,,,,,,,,,
